speaker_ID,sex,subset,length,origin_path
female5,F,train,92137,audio/quac-C_f675ed1288a84e5baf8ed56232446c5c_0_q#2-c-7.wav
female24,F,train,92137,audio/quac-C_c3cfc709d47846159c737bbe00494fc5_1_q#2-q-0.wav
female2,F,train,92137,audio/newsqa-fc8d267a54e44406be4694b53c039d46-c-5.wav
male8,M,train,93623,audio/squad-571097baa58dae1900cd6a9b-c-3.wav
male8,M,train,93623,audio/quac-C_32470d16c0dc45efbbda2691ac3b134d_1_q#6-c-2.wav
male9,M,train,93623,audio/newsqa-2ff36d053bca4464a233578bdd1b87d4-c-4.wav
male16,M,train,93623,audio/quac-C_c347eb93f081466cac8eef4c90328eb2_0_q#1-c-13.wav
male19,M,train,93623,audio/newsqa-540c861d659d42c48bc51e62fccc3b12-q-0.wav
male19,M,train,93623,audio/quac-C_6ddf50a14de94ac9991786264f48a22f_0_q#5-c-5.wav
male23,M,train,93623,audio/newsqa-9a460baac9624873b82ce0f9704169f7-c-3.wav
male4,M,train,93623,audio/squad-5ad03a8a77cf76001a686e84-q-0.wav
female1,F,train,93623,audio/quac-C_d9807d9db24f4a20a14dd5ca3b11f024_1_q#8-c-4.wav
female5,F,train,93623,audio/quac-C_f675ed1288a84e5baf8ed56232446c5c_0_q#2-c-5.wav
female5,F,train,93623,audio/quac-C_de34e95206e144fa8217dc5cc93b7ce4_1_q#5-q-0.wav
female30,F,train,93623,audio/quac-C_2c9aeb60169c4d519cea286706fac57a_1_q#4-c-8.wav
male7,M,train,95109,audio/squad-571cac5d5efbb31900334dd1-q-0.wav
male20,M,train,95109,audio/newsqa-20736af2456544138d249e48a5c029de-q-0.wav
male26,M,train,95109,audio/quac-C_8f3ce33d779d4febb276942f11bd3df5_0_q#6-q-0.wav
male2,M,train,95109,audio/quac-C_93a499236cd14111bf5b68fd247eb9ca_0_q#0-c-3.wav
male19,M,train,95109,audio/quac-C_832f2e97a5904aedb1119f92aade048f_0_q#3-c-3.wav
male23,M,train,95109,audio/newsqa-e42c33611549472dbff11f936c19d9bc-c-9.wav
male23,M,train,95109,audio/newsqa-e42c33611549472dbff11f936c19d9bc-c-1.wav
female8,F,train,95109,audio/squad-5a7b079b21c2de001afe9cf9-q-0.wav
female8,F,train,95109,audio/quac-C_3e7c4d0e33504faeb7704c042414bc79_0_q#1-c-12.wav
female4,F,train,95109,audio/quac-C_0b63ef593dd04e27997b22d2c4496eae_0_q#4-q-0.wav
female17,F,train,95109,audio/quac-C_ae03fafc4b924bbf895654156aa0f02b_1_q#2-c-1.wav
female17,F,train,95109,audio/quac-C_ae03fafc4b924bbf895654156aa0f02b_1_q#2-c-7.wav
female28,F,train,95109,audio/squad-571090abb654c5140001f998-q-0.wav
male25,M,train,96596,audio/newsqa-1f980f275f3e4d189dd30cdac19cb606-c-3.wav
male19,M,train,96596,audio/quac-C_832f2e97a5904aedb1119f92aade048f_0_q#3-c-14.wav
male4,M,train,96596,audio/squad-5ad108f9645df0001a2d0a77-c-2.wav
female1,F,train,96596,audio/quac-C_9a2703c8819c41fc85342cccff2957f4_0_q#0-c-6.wav
female8,F,train,96596,audio/newsqa-f71433833cb84eb4b23c1e0985a47cbc-c-2.wav
female8,F,train,96596,audio/quac-C_98439b45914b420e81bef99afb657b71_0_q#3-c-9.wav
female8,F,train,96596,audio/quac-C_3e7c4d0e33504faeb7704c042414bc79_0_q#1-c-6.wav
female8,F,train,96596,audio/squad-571095a8a58dae1900cd6a76-c-6.wav
female24,F,train,96596,audio/newsqa-67947c3406124d84b4bfaebccbda55e0-q-0.wav
female22,F,train,96596,audio/squad-572815d9ff5b5019007d9cbe-c-3.wav
male25,M,train,98082,audio/quac-C_49df1a3d8a104ac18720c7e0be7a2aa3_1_q#3-c-8.wav
male8,M,train,98082,audio/quac-C_0a189c86d79e42a5b87402ee6294542d_0_q#5-c-2.wav
male8,M,train,98082,audio/quac-C_0a189c86d79e42a5b87402ee6294542d_0_q#5-c-4.wav
male7,M,train,98082,audio/newsqa-7b2099aaf747479cb54780e81e48e85f-c-12.wav
male26,M,train,98082,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#10-q-0.wav
male9,M,train,98082,audio/newsqa-2ff36d053bca4464a233578bdd1b87d4-c-11.wav
male2,M,train,98082,audio/squad-571095a8a58dae1900cd6a76-q-0.wav
male6,M,train,98082,audio/quac-C_761e993c8658494bba469dce01fd7b15_0_q#1-c-3.wav
female1,F,train,98082,audio/quac-C_d9807d9db24f4a20a14dd5ca3b11f024_1_q#8-c-5.wav
female4,F,train,98082,audio/squad-57097051ed30961900e84134-q-0.wav
female17,F,train,98082,audio/newsqa-b020254fcd674482ade2f033be2149db-q-0.wav
female28,F,train,98082,audio/quac-C_9ddd9c44b44a41579fc75b3070872975_1_q#5-c-2.wav
male25,M,train,99568,audio/quac-C_620311268a6e4b9b8b319ded5e244ccd_0_q#8-c-7.wav
male8,M,train,99568,audio/quac-C_32470d16c0dc45efbbda2691ac3b134d_1_q#6-c-10.wav
male8,M,train,99568,audio/squad-5ad248f7d7d075001a428b8c-c-0.wav
male9,M,train,99568,audio/squad-571097baa58dae1900cd6a9b-q-0.wav
male9,M,train,99568,audio/quac-C_0f0d62f07a4e4f50988b7f9a8d40c038_0_q#1-c-13.wav
male2,M,train,99568,audio/squad-57337ddc4776f41900660bbe-q-0.wav
male19,M,train,99568,audio/quac-C_832f2e97a5904aedb1119f92aade048f_0_q#3-c-6.wav
male19,M,train,99568,audio/quac-C_832f2e97a5904aedb1119f92aade048f_0_q#3-c-5.wav
male19,M,train,99568,audio/quac-C_6ddf50a14de94ac9991786264f48a22f_0_q#5-c-1.wav
male4,M,train,99568,audio/newsqa-a07f1726c6c94f0fa43dd3e391d716f6-c-3.wav
male27,M,train,99568,audio/squad-5a893ce63b2508001a72a555-q-0.wav
female1,F,train,99568,audio/quac-C_d9807d9db24f4a20a14dd5ca3b11f024_1_q#8-c-14.wav
female5,F,train,99568,audio/quac-C_7d9eebd9b0e548f08eb64cbdf717df35_1_q#1-q-0.wav
female30,F,train,99568,audio/squad-5a8929e43b2508001a72a4db-c-5.wav
female29,F,train,99568,audio/newsqa-f5a1734405054c1294b4a76ac9bfd1bb-q-0.wav
female29,F,train,99568,audio/newsqa-f1bb199e517a432999c0465807f26f3b-c-5.wav
female29,F,train,99568,audio/newsqa-f1bb199e517a432999c0465807f26f3b-c-1.wav
female24,F,train,99568,audio/quac-C_bf5f12e3c7f9449395465e8a85143afa_0_q#7-q-0.wav
male26,M,train,101054,audio/quac-C_a5599a340b6d4c60a937ef78be07ea65_0_q#1-c-12.wav
male26,M,train,101054,audio/newsqa-ee47a2198301458f92ef4055a304382f-c-6.wav
male2,M,train,101054,audio/squad-5ad3f5b0604f3c001a3ff9ac-c-1.wav
male16,M,train,101054,audio/squad-572871bc4b864d1900164a04-q-0.wav
male23,M,train,101054,audio/squad-5ad4a110ba00c4001a268e61-q-0.wav
female5,F,train,101054,audio/newsqa-317a36117b7a41deaa248cefc3eec8d6-c-4.wav
female14,F,train,101054,audio/quac-C_7bf9ed8984cb43c0951d1b47716b99f5_1_q#1-c-7.wav
male3,M,train,102540,audio/newsqa-4381a993d0eb42dfbfdac82a9810c4ed-c-8.wav
male9,M,train,102540,audio/quac-C_0f0d62f07a4e4f50988b7f9a8d40c038_0_q#1-c-3.wav
male19,M,train,102540,audio/quac-C_832f2e97a5904aedb1119f92aade048f_0_q#3-c-0.wav
male6,M,train,102540,audio/quac-C_761e993c8658494bba469dce01fd7b15_0_q#1-c-7.wav
male27,M,train,102540,audio/newsqa-884d37f5b51e4ffb9dc929d0296baf72-c-8.wav
female5,F,train,102540,audio/squad-5a820ebf31013a001a33516c-c-5.wav
female29,F,train,102540,audio/newsqa-9a3ca112cb774986aca465c6d1a4c3fd-c-3.wav
female27,F,train,102540,audio/quac-C_207b6af621e445289ae79262dfc3f3cb_0_q#10-c-2.wav
female2,F,train,102540,audio/quac-C_f47303e24a3c4b2b95b5462023bf4963_0_q#2-c-4.wav
female17,F,train,102540,audio/quac-C_ae03fafc4b924bbf895654156aa0f02b_1_q#2-c-9.wav
male25,M,train,104026,audio/quac-C_49df1a3d8a104ac18720c7e0be7a2aa3_1_q#3-c-11.wav
male16,M,train,104026,audio/quac-C_c347eb93f081466cac8eef4c90328eb2_0_q#1-c-10.wav
male22,M,train,104026,audio/newsqa-53c2b2be039145d1ab914923c6a057d1-c-6.wav
male19,M,train,104026,audio/quac-C_832f2e97a5904aedb1119f92aade048f_0_q#3-c-2.wav
male23,M,train,104026,audio/newsqa-9a460baac9624873b82ce0f9704169f7-c-5.wav
female1,F,train,104026,audio/quac-C_d9807d9db24f4a20a14dd5ca3b11f024_1_q#8-c-12.wav
female26,F,train,104026,audio/squad-5ad3ad60604f3c001a3fec05-q-0.wav
female27,F,train,104026,audio/squad-5ad28861d7d075001a429941-q-0.wav
female27,F,train,104026,audio/squad-56e1febfe3433e1400423239-q-0.wav
female8,F,train,104026,audio/squad-571095a8a58dae1900cd6a76-c-5.wav
female4,F,train,104026,audio/quac-C_390c25aac4994794a0f2088998cb9c78_0_q#2-c-9.wav
female17,F,train,104026,audio/newsqa-4b48d69ffede42f3aae2f510a59c1b6e-c-3.wav
female9,F,train,104026,audio/newsqa-149b35c5571b4db598e4591455bddb73-c-5.wav
female22,F,train,104026,audio/squad-5ad4e4425b96ef001a10a573-c-2.wav
male10,M,train,105512,audio/newsqa-9a9bcffc832b45fdb21e89b6939d695b-q-0.wav
male25,M,train,105512,audio/quac-C_620311268a6e4b9b8b319ded5e244ccd_0_q#8-c-9.wav
male8,M,train,105512,audio/quac-C_32470d16c0dc45efbbda2691ac3b134d_1_q#6-c-3.wav
male7,M,train,105512,audio/squad-572a10cd6aef051400155222-q-0.wav
male20,M,train,105512,audio/quac-C_7d9eebd9b0e548f08eb64cbdf717df35_1_q#2-c-6.wav
male9,M,train,105512,audio/quac-C_0f0d62f07a4e4f50988b7f9a8d40c038_0_q#1-c-4.wav
male2,M,train,105512,audio/squad-5a2c36c4bfd06b001a5aea68-q-0.wav
male23,M,train,105512,audio/squad-5705eee952bb8914006896e2-q-0.wav
male6,M,train,105512,audio/newsqa-eb1874892fb548df93b1a1a61cb72b3b-c-2.wav
male24,M,train,105512,audio/quac-C_cf6b66b77b1b4b06a5a5ced11a80d74f_1_q#0-c-1.wav
male4,M,train,105512,audio/quac-C_79bb476dc46e40809b03d2a959d03a8b_1_q#6-c-1.wav
female20,F,train,105512,audio/squad-570d4e6cb3d812140066d66e-c-4.wav
female5,F,train,105512,audio/squad-5a820ebf31013a001a33516c-c-7.wav
female5,F,train,105512,audio/quac-C_f675ed1288a84e5baf8ed56232446c5c_0_q#2-c-11.wav
female29,F,train,105512,audio/newsqa-f1bb199e517a432999c0465807f26f3b-c-3.wav
female3,F,train,105512,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#0-c-4.wav
female8,F,train,105512,audio/squad-571095a8a58dae1900cd6a76-c-0.wav
female4,F,train,105512,audio/newsqa-89415c45d0f840528a6a0ffd1eb08747-c-7.wav
female28,F,train,105512,audio/squad-5ad2660dd7d075001a4291dc-c-1.wav
male10,M,train,106998,audio/quac-C_0f0d62f07a4e4f50988b7f9a8d40c038_0_q#1-q-0.wav
male20,M,train,106998,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#5-c-10.wav
male26,M,train,106998,audio/squad-5ad24eb1d7d075001a428c62-c-10.wav
male23,M,train,106998,audio/quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#1-c-13.wav
male30,M,train,106998,audio/quac-C_eb63b375b47a460ea37035571eb89411_0_q#4-q-0.wav
female20,F,train,106998,audio/newsqa-40a63c699b97466dbd58fdf1d76369e5-q-0.wav
female30,F,train,106998,audio/quac-C_2c9aeb60169c4d519cea286706fac57a_1_q#4-c-12.wav
female27,F,train,106998,audio/newsqa-74e4d04951fb4936b518a4962cf1f7f2-c-6.wav
female27,F,train,106998,audio/squad-5ad25878d7d075001a428dc6-q-0.wav
male7,M,train,108484,audio/quac-C_de34e95206e144fa8217dc5cc93b7ce4_1_q#5-c-10.wav
male20,M,train,108484,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#5-c-6.wav
male3,M,train,108484,audio/newsqa-985fb880e6f4465695fb75f4361c2c68-c-7.wav
male26,M,train,108484,audio/squad-5ad24eb1d7d075001a428c62-c-5.wav
male23,M,train,108484,audio/squad-5ad3ea77604f3c001a3ff6df-q-0.wav
male23,M,train,108484,audio/quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#1-c-5.wav
female5,F,train,108484,audio/newsqa-317a36117b7a41deaa248cefc3eec8d6-c-7.wav
female8,F,train,108484,audio/quac-C_3e7c4d0e33504faeb7704c042414bc79_0_q#1-c-2.wav
female4,F,train,108484,audio/newsqa-55c19ad4ee86448c8217d19e4bb92147-q-0.wav
female15,F,train,108484,audio/squad-5a6cb5c14eec6b001a80a628-c-5.wav
female15,F,train,108484,audio/quac-C_dde55c20816440b4a7ed746c8daf6694_0_q#4-c-3.wav
male25,M,train,109970,audio/newsqa-1f980f275f3e4d189dd30cdac19cb606-c-1.wav
male25,M,train,109970,audio/newsqa-1f980f275f3e4d189dd30cdac19cb606-c-7.wav
male26,M,train,109970,audio/newsqa-6f56ea95ebd744488e896091d4290ced-c-2.wav
male2,M,train,109970,audio/squad-572fe53104bcaa1900d76e6d-c-3.wav
male22,M,train,109970,audio/quac-C_b7110139f6434af1a640af0396ead0c0_1_q#1-c-5.wav
male27,M,train,109970,audio/newsqa-13d12f86109c440ea04d2db998fdcaa5-c-5.wav
female1,F,train,109970,audio/quac-C_0735e63bb67b49b9897e540f109ec967_0_q#5-q-0.wav
female1,F,train,109970,audio/quac-C_d9807d9db24f4a20a14dd5ca3b11f024_1_q#8-c-6.wav
female12,F,train,109970,audio/squad-5ad4bcc45b96ef001a109e9f-q-0.wav
female8,F,train,109970,audio/quac-C_0735e63bb67b49b9897e540f109ec967_0_q#5-c-9.wav
female4,F,train,109970,audio/squad-5ad2424cd7d075001a42898c-q-0.wav
female4,F,train,109970,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#5-q-0.wav
female17,F,train,109970,audio/quac-C_ae03fafc4b924bbf895654156aa0f02b_1_q#2-c-13.wav
female22,F,train,109970,audio/squad-5ad4e4425b96ef001a10a573-c-0.wav
male8,M,train,111456,audio/quac-C_32470d16c0dc45efbbda2691ac3b134d_1_q#6-c-6.wav
male8,M,train,111456,audio/quac-C_32470d16c0dc45efbbda2691ac3b134d_1_q#6-c-4.wav
male20,M,train,111456,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_0_q#5-c-15.wav
male3,M,train,111456,audio/squad-571090abb654c5140001f998-c-2.wav
male26,M,train,111456,audio/newsqa-6f56ea95ebd744488e896091d4290ced-c-10.wav
male16,M,train,111456,audio/quac-C_c347eb93f081466cac8eef4c90328eb2_0_q#1-c-2.wav
male23,M,train,111456,audio/quac-C_1873c4f81ac24c6980a3235172ccebab_1_q#1-c-11.wav
female20,F,train,111456,audio/newsqa-88dfeb6585794ace814f71d01a01b034-q-0.wav
female12,F,train,111456,audio/quac-C_78ec5531ca3f4c00a666897498eb6ce5_1_q#4-c-6.wav
female5,F,train,111456,audio/newsqa-317a36117b7a41deaa248cefc3eec8d6-c-8.wav
female5,F,train,111456,audio/quac-C_9706cca4d6c2400d91881bd7783b53ea_1_q#3-q-0.wav
female30,F,train,111456,audio/quac-C_2c9aeb60169c4d519cea286706fac57a_1_q#4-c-6.wav
female14,F,train,111456,audio/quac-C_68dd4a1f4dcc43109ff9c6b20dd9d462_0_q#3-c-8.wav
male7,M,train,112942,audio/quac-C_de34e95206e144fa8217dc5cc93b7ce4_1_q#5-c-5.wav
male18,M,train,112942,audio/quac-C_8ee764c07d4c4eb590a5b03449a0d771_1_q#8-c-0.wav
male20,M,train,112942,audio/quac-C_eced216a218e42dc8e8279a3f1e6b977_1_q#3-q-0.wav
male26,M,train,112942,audio/newsqa-6f56ea95ebd744488e896091d4290ced-c-6.wav
male9,M,train,112942,audio/quac-C_0f0d62f07a4e4f50988b7f9a8d40c038_0_q#1-c-0.wav
male9,M,train,112942,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_1_q#4-c-0.wav
male22,M,train,112942,audio/quac-C_b7110139f6434af1a640af0396ead0c0_1_q#1-c-3.wav
male23,M,train,112942,audio/newsqa-e42c33611549472dbff11f936c19d9bc-c-7.wav
male6,M,train,112942,audio/quac-C_761e993c8658494bba469dce01fd7b15_0_q#1-c-5.wav
male30,M,train,112942,audio/squad-5ad4ff375b96ef001a10a8d6-q-0.wav
female1,F,train,112942,audio/quac-C_850d3bec308b443a818eb036ac01589b_0_q#2-c-3.wav
female29,F,train,112942,audio/quac-C_0735e63bb67b49b9897e540f109ec967_0_q#7-c-2.wav
female27,F,train,112942,audio/newsqa-74e4d04951fb4936b518a4962cf1f7f2-c-2.wav
female17,F,train,112942,audio/quac-C_ae03fafc4b924bbf895654156aa0f02b_1_q#2-c-15.wav
male25,M,train,114428,audio/newsqa-1f980f275f3e4d189dd30cdac19cb606-c-5.wav
male7,M,train,114428,audio/squad-5a591f773e1742001a15cfa5-q-0.wav
male18,M,train,114428,audio/quac-C_bf5f12e3c7f9449395465e8a85143afa_0_q#7-c-5.wav
male18,M,train,114428,audio/newsqa-113f25f71ed1441a8ef2a438a8ebdace-c-1.wav
male9,M,train,114428,audio/quac-C_0f0d62f07a4e4f50988b7f9a8d40c038_0_q#1-c-8.wav
male16,M,train,114428,audio/quac-C_912832bc46a5451381275ef4f5c70a33_1_q#0-c-7.wav
male16,M,train,114428,audio/quac-C_c347eb93f081466cac8eef4c90328eb2_0_q#1-c-6.wav
male27,M,train,114428,audio/squad-5706094b52bb8914006897df-c-2.wav
female5,F,train,114428,audio/quac-C_f675ed1288a84e5baf8ed56232446c5c_0_q#2-c-8.wav
female29,F,train,114428,audio/quac-C_8812f60078f14c69a724af179e567d72_0_q#3-c-1.wav
female14,F,train,114428,audio/quac-C_68dd4a1f4dcc43109ff9c6b20dd9d462_0_q#3-c-1.wav
female4,F,train,114428,audio/quac-C_59b4f759e2b04a0181b5219f7b5afdb4_0_q#6-c-4.wav
female15,F,train,114428,audio/quac-C_a4a81e05163b4289a304a52b590518ae_1_q#0-c-0.wav
female2,F,train,114428,audio/quac-C_f47303e24a3c4b2b95b5462023bf4963_0_q#2-c-7.wav
female17,F,train,114428,audio/quac-C_ae03fafc4b924bbf895654156aa0f02b_1_q#2-c-14.wav
male10,M,train,115915,audio/newsqa-e6a5589305cb42508ea8f517352f5da1-q-0.wav
male8,M,train,115915,audio/quac-C_207b6af621e445289ae79262dfc3f3cb_0_q#1-c-0.wav
male26,M,train,115915,audio/squad-5ad24eb1d7d075001a428c62-c-8.wav
male16,M,train,115915,audio/quac-C_c347eb93f081466cac8eef4c90328eb2_0_q#1-c-3.wav
female12,F,train,115915,audio/quac-C_78ec5531ca3f4c00a666897498eb6ce5_1_q#4-c-8.wav
female30,F,train,115915,audio/squad-5ad40af0604f3c001a3fffdf-c-5.wav
female9,F,train,115915,audio/quac-C_9648f70b45b94e1ab56eb171bed094c9_0_q#2-c-13.wav
female28,F,train,115915,audio/quac-C_8f3ce33d779d4febb276942f11bd3df5_0_q#6-c-3.wav
female22,F,train,115915,audio/quac-C_b82cebc289f04e378fc6a55461067aa4_1_q#4-c-11.wav
male26,M,train,117401,audio/squad-5ad24eb1d7d075001a428c62-c-9.wav
male26,M,train,117401,audio/quac-C_a5599a340b6d4c60a937ef78be07ea65_0_q#1-c-9.wav
male9,M,train,117401,audio/quac-C_7d5560b23977415f9b2fda38a973e3b6_1_q#4-c-5.wav
male22,M,train,117401,audio/quac-C_b7110139f6434af1a640af0396ead0c0_1_q#1-c-8.wav
male4,M,train,117401,audio/quac-C_79bb476dc46e40809b03d2a959d03a8b_1_q#6-c-7.wav
male30,M,train,117401,audio/quac-C_5f1391ffa7a941f79b95f2486767ec59_1_q#8-c-10.wav
female20,F,train,117401,audio/squad-5733647e4776f419006609b1-q-0.wav
female26,F,train,117401,audio/squad-5ad258f3d7d075001a428de6-c-1.wav
female5,F,train,117401,audio/newsqa-317a36117b7a41deaa248cefc3eec8d6-c-2.wav
female30,F,train,117401,audio/squad-5ad40af0604f3c001a3fffdf-c-2.wav
female30,F,train,117401,audio/quac-C_2c9aeb60169c4d519cea286706fac57a_1_q#4-c-4.wav
female27,F,train,117401,audio/quac-C_9706cca4d6c2400d91881bd7783b53ea_1_q#3-c-2.wav
female4,F,train,117401,audio/newsqa-a9ecb9210f9c4d9cbde354cccf03c301-c-6.wav
female24,F,train,117401,audio/quac-C_f0caee6e7a294745a11a58d9005ccd4f_1_q#4-c-0.wav
female2,F,train,117401,audio/quac-C_f47303e24a3c4b2b95b5462023bf4963_0_q#2-c-2.wav
male10,M,train,118887,audio/quac-C_004c14b6267243c39f204d73fbdc073f_0_q#6-q-0.wav
male26,M,train,118887,audio/quac-C_a5599a340b6d4c60a937ef78be07ea65_0_q#1-c-8.wav
male16,M,train,118887,audio/quac-C_912832bc46a5451381275ef4f5c70a33_1_q#0-c-4.wav
male24,M,train,118887,audio/newsqa-903369ea23b247259845820e45d1448d-c-2.wav
male4,M,train,118887,audio/newsqa-cfdf1a944a684ffd9889ec85b0d42568-c-2.wav
female27,F,train,118887,audio/squad-570d30fdfed7b91900d45ce7-c-3.wav
female4,F,train,118887,audio/quac-C_59b4f759e2b04a0181b5219f7b5afdb4_0_q#6-c-3.wav
female24,F,train,118887,audio/squad-5a6790dbf038b7001ab0c2d1-c-1.wav
male8,M,train,120373,audio/quac-C_0a189c86d79e42a5b87402ee6294542d_0_q#5-c-6.wav
male7,M,train,120373,audio/quac-C_9706cca4d6c2400d91881bd7783b53ea_1_q#2-c-1.wav
male2,M,train,120373,audio/newsqa-20736af2456544138d249e48a5c029de-c-4.wav
male16,M,train,120373,audio/squad-57299021af94a219006aa50b-c-7.wav
male19,M,train,120373,audio/quac-C_832f2e97a5904aedb1119f92aade048f_0_q#3-c-18.wav
male19,M,train,120373,audio/squad-5acfea9277cf76001a68648a-q-0.wav
male23,M,train,120373,audio/newsqa-9a460baac9624873b82ce0f9704169f7-c-4.wav
female1,F,train,120373,audio/quac-C_9706cca4d6c2400d91881bd7783b53ea_1_q#2-q-0.wav
female4,F,train,120373,audio/squad-5ad3f5b0604f3c001a3ff9ac-q-0.wav
female17,F,train,120373,audio/newsqa-3c87c1c25d1e4911baef69865cf0249d-c-6.wav
male10,M,train,121859,audio/quac-C_9eeb108353bb49ce979844fb47b36ead_0_q#2-c-9.wav
male18,M,train,121859,audio/newsqa-113f25f71ed1441a8ef2a438a8ebdace-c-7.wav
male26,M,train,121859,audio/quac-C_a5599a340b6d4c60a937ef78be07ea65_0_q#1-c-5.wav
male9,M,train,121859,audio/quac-C_0f0d62f07a4e4f50988b7f9a8d40c038_0_q#1-c-1.wav
male2,M,train,121859,audio/squad-5727c94bff5b5019007d954e-q-0.wav
male6,M,train,121859,audio/newsqa-eb1874892fb548df93b1a1a61cb72b3b-c-3.wav
female1,F,train,121859,audio/squad-5a893ce63b2508001a72a556-q-0.wav
female26,F,train,121859,audio/squad-5ad28861d7d075001a429941-c-4.wav
female2,F,train,121859,audio/quac-C_f47303e24a3c4b2b95b5462023bf4963_0_q#2-c-12.wav
female28,F,train,121859,audio/quac-C_8f3ce33d779d4febb276942f11bd3df5_0_q#6-c-6.wav
male26,M,train,123345,audio/squad-5725ec8289a1e219009ac0b0-q-0.wav
male27,M,train,123345,audio/quac-C_850d3bec308b443a818eb036ac01589b_0_q#6-c-6.wav
female11,F,train,123345,audio/quac-C_1951db25f6204288ab8deda833d0c6de_0_q#5-c-8.wav
female29,F,train,123345,audio/newsqa-9678ce507308475797386dc29fc97cb6-c-6.wav
male10,M,train,124831,audio/quac-C_bf065917828540f08878cc7d06719937_1_q#9-q-0.wav
male8,M,train,124831,audio/quac-C_207b6af621e445289ae79262dfc3f3cb_0_q#1-c-13.wav
male18,M,train,124831,audio/quac-C_8ee764c07d4c4eb590a5b03449a0d771_1_q#8-c-5.wav
male22,M,train,124831,audio/newsqa-74ef7034d8104f938e4f2ecf51115852-c-3.wav
female1,F,train,124831,audio/quac-C_9a2703c8819c41fc85342cccff2957f4_0_q#0-c-9.wav
female11,F,train,124831,audio/squad-5ad4bcc45b96ef001a109e9f-c-1.wav
female5,F,train,124831,audio/squad-5a820ebf31013a001a33516c-c-3.wav
female28,F,train,124831,audio/quac-C_9ddd9c44b44a41579fc75b3070872975_1_q#5-c-3.wav
female22,F,train,124831,audio/quac-C_b82cebc289f04e378fc6a55461067aa4_1_q#4-c-9.wav
female22,F,train,124831,audio/squad-572815d9ff5b5019007d9cbe-c-4.wav
male8,M,train,126317,audio/quac-C_0a189c86d79e42a5b87402ee6294542d_0_q#5-c-7.wav
male2,M,train,126317,audio/quac-C_93a499236cd14111bf5b68fd247eb9ca_0_q#0-c-7.wav
female1,F,train,126317,audio/quac-C_d9807d9db24f4a20a14dd5ca3b11f024_1_q#8-c-13.wav
female20,F,train,126317,audio/newsqa-bb899fb6d5d14e338f3aa8725b38b78e-c-3.wav
female11,F,train,126317,audio/squad-5ad24840d7d075001a428b5f-c-0.wav
female11,F,train,126317,audio/quac-C_8f1052a909924795a456beaa053ffe22_0_q#6-c-1.wav
female5,F,train,126317,audio/squad-572ff86004bcaa1900d76f66-q-0.wav
female29,F,train,126317,audio/squad-5ad0291f77cf76001a686c2a-c-2.wav
female29,F,train,126317,audio/quac-C_8812f60078f14c69a724af179e567d72_0_q#3-c-3.wav
female3,F,train,126317,audio/newsqa-f1bb199e517a432999c0465807f26f3b-q-0.wav
female8,F,train,126317,audio/quac-C_98439b45914b420e81bef99afb657b71_0_q#3-c-4.wav
female4,F,train,126317,audio/squad-57109180a58dae1900cd6a43-c-4.wav
female28,F,train,126317,audio/quac-C_9ddd9c44b44a41579fc75b3070872975_1_q#5-c-4.wav
male10,M,train,127803,audio/squad-5ad24e50d7d075001a428c3c-q-0.wav
male22,M,train,127803,audio/newsqa-53c2b2be039145d1ab914923c6a057d1-c-5.wav
male5,M,train,127803,audio/quac-C_620311268a6e4b9b8b319ded5e244ccd_0_q#8-q-0.wav
female1,F,train,127803,audio/quac-C_9a2703c8819c41fc85342cccff2957f4_0_q#0-c-3.wav
female11,F,train,127803,audio/quac-C_1951db25f6204288ab8deda833d0c6de_0_q#5-c-6.wav
female5,F,train,127803,audio/quac-C_f675ed1288a84e5baf8ed56232446c5c_0_q#2-c-1.wav
female8,F,train,127803,audio/squad-571095a8a58dae1900cd6a76-c-9.wav
female24,F,train,127803,audio/squad-5a6790dbf038b7001ab0c2d1-c-2.wav
male18,M,train,129289,audio/newsqa-113f25f71ed1441a8ef2a438a8ebdace-c-6.wav
male3,M,train,129289,audio/quac-C_b82cebc289f04e378fc6a55461067aa4_1_q#3-c-8.wav
male24,M,train,129289,audio/squad-57097051ed30961900e84133-q-0.wav
male5,M,train,129289,audio/newsqa-0dea62ba217f462fb80c7b25e46565fc-q-0.wav
female29,F,train,129289,audio/quac-C_8812f60078f14c69a724af179e567d72_0_q#3-c-4.wav
female2,F,train,129289,audio/quac-C_0ea3e45f2459444f9fef9f7ab04d8f8e_0_q#3-c-1.wav
female9,F,train,129289,audio/newsqa-149b35c5571b4db598e4591455bddb73-c-2.wav
female9,F,train,129289,audio/squad-57299021af94a219006aa50d-q-0.wav
male25,M,train,130775,audio/newsqa-1f980f275f3e4d189dd30cdac19cb606-c-4.wav
male9,M,train,130775,audio/quac-C_0f0d62f07a4e4f50988b7f9a8d40c038_0_q#1-c-2.wav
